timestamp,Zone_A_gas_ppm,Zone_A_temperature_c,Zone_A_pressure_bar,Zone_A_worker_count,Zone_A_maintenance_active,Zone_A_permit_active,Zone_B_gas_ppm,Zone_B_temperature_c,Zone_B_pressure_bar,Zone_B_worker_count,Zone_B_maintenance_active,Zone_B_permit_active,Zone_C_gas_ppm,Zone_C_temperature_c,Zone_C_pressure_bar,Zone_C_worker_count,Zone_C_maintenance_active,Zone_C_permit_active,Reactor_Area_gas_ppm,Reactor_Area_temperature_c,Reactor_Area_pressure_bar,Reactor_Area_worker_count,Reactor_Area_maintenance_active,Reactor_Area_permit_active,Storage_Area_gas_ppm,Storage_Area_temperature_c,Storage_Area_pressure_bar,Storage_Area_worker_count,Storage_Area_maintenance_active,Storage_Area_permit_active,shift_change
2026-06-02 14:59:46.221372,1.7,67.76,6.54,4.8,0,0,0.0,64.82,3.23,1.78,0,0,5.27,54.27,4.33,2.82,0,0,0.64,68.82,4.11,2.41,0,1,0.0,51.2,4.24,5.85,0,0,0
2026-06-02 15:04:46.221372,3.9,98.61,4.58,1.42,0,0,0.0,118.05,4.29,5.89,0,0,0.0,60.33,4.05,3.68,0,0,3.44,120.0,4.32,3.42,0,0,0.53,39.32,2.96,1.77,0,0,0
2026-06-02 15:09:46.221372,2.2,43.71,7.47,2.07,0,0,0.83,72.39,2.92,3.55,0,0,0.0,113.93,4.99,1.9,0,1,2.37,53.53,5.58,4.16,0,1,3.23,53.56,6.11,4.91,1,0,0
2026-06-02 15:14:46.221372,2.69,61.36,4.56,4.35,0,0,2.63,96.3,2.33,3.2,0,0,4.64,84.48,8.0,2.97,1,0,4.8,81.26,5.53,2.47,0,0,2.49,46.78,3.86,0.71,0,0,0
2026-06-02 15:19:46.221372,5.14,103.32,5.97,2.56,0,0,1.48,61.77,3.64,6.61,0,0,2.12,43.06,2.66,2.46,0,0,0.57,48.38,6.07,1.28,0,0,0.0,104.86,7.56,3.25,0,0,0
2026-06-02 15:24:46.221372,5.07,51.22,2.56,3.28,0,0,4.42,45.41,3.17,4.41,0,0,3.21,65.24,1.67,4.04,0,0,1.8,63.62,2.2,3.82,0,0,4.74,72.9,3.62,0.0,0,0,0
2026-06-02 15:29:46.221372,0.0,102.81,5.79,2.84,0,1,4.52,44.84,7.78,3.22,0,0,0.0,116.27,6.14,1.76,0,0,4.46,74.99,3.04,0.22,0,0,1.56,109.66,5.41,5.15,0,0,0
2026-06-02 15:34:46.221372,4.86,88.27,3.35,2.06,1,0,3.78,69.09,2.72,2.69,0,1,3.31,120.0,3.52,2.6,0,0,1.66,68.47,4.06,1.98,0,0,0.0,76.22,2.96,2.04,0,0,0
2026-06-02 15:39:46.221372,3.66,55.89,3.83,4.62,0,0,1.38,45.18,6.11,3.79,0,0,3.82,101.47,8.0,3.54,0,0,3.07,90.29,4.93,3.97,0,0,0.0,101.59,5.31,1.99,0,0,0
2026-06-02 15:44:46.221372,0.0,23.48,2.12,2.7,0,1,3.41,74.27,4.44,1.83,0,0,1.52,61.14,3.89,3.26,0,0,0.0,117.68,4.69,4.7,0,1,4.39,55.79,5.53,5.09,1,0,0
2026-06-02 15:49:46.221372,2.02,72.07,7.87,4.18,0,0,4.27,113.85,4.19,2.02,0,0,1.13,93.01,4.67,4.43,0,0,2.98,78.37,1.77,0.0,0,0,0.48,81.44,3.37,0.23,0,0,0
2026-06-02 15:54:46.221372,0.0,103.34,6.36,2.79,0,1,3.89,34.22,4.98,0.0,0,0,7.1,71.75,4.57,2.11,0,0,3.14,54.65,3.0,2.44,0,1,0.0,66.52,5.92,2.35,1,0,0
2026-06-02 15:59:46.221372,2.6,77.47,6.59,2.96,0,0,1.62,107.92,4.57,2.1,0,1,0.0,94.6,5.07,1.3,0,1,2.52,17.22,4.05,0.69,0,0,5.79,104.94,4.2,4.05,0,0,0
2026-06-02 16:04:46.221372,2.78,75.89,3.5,1.66,0,0,3.29,104.8,1.0,3.15,1,0,2.97,107.88,4.3,4.74,0,0,0.98,120.0,4.62,2.45,0,0,3.87,67.91,2.99,5.62,0,0,1
2026-06-02 16:09:46.221372,5.07,101.17,3.26,6.41,0,0,0.0,91.82,4.48,2.85,0,0,0.0,86.64,3.92,1.5,0,0,0.0,49.75,6.3,4.73,0,0,3.68,95.2,7.21,0.55,0,0,1
2026-06-02 16:14:46.221372,1.82,92.79,6.37,3.21,0,1,5.98,83.67,5.2,1.02,0,0,3.29,72.86,6.0,1.1,1,0,0.0,59.7,2.74,6.22,0,0,5.4,78.24,2.89,5.64,0,0,1
2026-06-02 16:19:46.221372,8.11,89.92,2.77,5.51,0,0,0.0,103.83,4.0,3.73,0,1,3.19,81.33,6.92,1.49,0,0,1.56,89.68,6.64,5.17,0,0,1.21,85.44,3.19,5.18,0,0,1
2026-06-02 16:24:46.221372,1.1,34.74,3.91,0.89,0,0,0.0,44.33,6.32,1.48,0,0,0.0,55.86,5.36,2.91,0,0,0.0,21.72,2.82,5.05,0,0,1.62,81.56,1.33,1.37,0,0,1
2026-06-02 16:29:46.221372,0.93,60.48,4.18,1.57,0,0,0.0,103.03,5.03,2.66,0,0,1.43,76.95,2.31,5.43,0,0,2.28,76.02,5.12,1.56,0,1,0.91,104.22,2.24,3.42,0,0,1
2026-06-02 16:34:46.221372,2.56,35.8,5.23,4.89,0,0,0.19,34.29,4.13,6.26,0,0,6.37,57.29,6.2,2.47,0,0,0.34,28.97,3.26,7.65,0,0,2.72,34.21,4.57,0.47,0,0,0
2026-06-02 16:39:46.221372,4.0,99.3,1.72,0.23,0,0,3.36,26.0,4.44,4.92,0,0,4.99,31.96,2.73,2.42,0,0,0.0,54.69,4.14,1.69,0,1,0.0,45.03,3.61,9.78,0,1,0
2026-06-02 16:44:46.221372,4.19,119.99,3.79,0.79,0,0,5.76,66.35,4.39,0.0,0,0,3.96,53.1,8.0,2.1,0,0,0.67,68.75,3.0,4.15,0,0,3.1,84.56,2.39,3.74,0,0,0
2026-06-02 16:49:46.221372,1.1,120.0,4.03,0.0,1,0,2.37,120.0,4.07,0.0,1,0,1.94,57.84,3.99,3.05,0,0,1.29,101.5,2.34,4.31,0,0,3.13,28.0,1.0,1.24,0,0,0
2026-06-02 16:54:46.221372,2.28,62.24,4.03,4.4,0,0,2.26,25.06,4.94,2.79,0,0,0.0,105.38,5.5,0.0,0,0,3.38,100.04,6.35,4.15,1,0,3.33,73.27,1.89,5.62,0,0,0
2026-06-02 16:59:46.221372,0.0,62.95,2.92,2.55,0,0,0.53,96.1,3.91,3.37,0,0,0.11,53.66,3.88,4.76,0,0,5.19,42.89,4.92,0.78,0,0,3.28,47.31,4.22,2.6,0,1,0
2026-06-02 17:04:46.221372,1.93,46.36,1.0,3.31,0,0,3.24,56.43,7.89,3.25,0,0,0.11,76.36,6.33,3.25,0,0,3.41,83.01,5.32,0.2,0,0,5.13,37.64,1.76,1.9,0,1,0
2026-06-02 17:09:46.221372,6.82,26.63,4.77,1.78,0,1,3.46,87.62,4.85,1.92,0,1,5.44,86.1,6.75,4.0,0,0,0.0,81.17,3.48,4.18,0,0,0.0,107.5,4.1,3.09,0,0,0
2026-06-02 17:14:46.221372,0.0,10.0,1.64,5.35,0,0,2.81,83.6,1.62,3.62,0,0,0.0,60.4,7.54,2.11,0,1,2.03,10.0,8.0,0.0,0,0,5.18,83.53,3.15,1.15,0,0,0
2026-06-02 17:19:46.221372,6.1,36.07,2.36,1.61,0,0,4.33,76.11,4.72,4.76,0,1,4.95,64.66,5.33,3.83,0,0,0.0,120.0,4.98,0.94,0,0,4.11,73.43,1.0,0.0,0,0,0
2026-06-02 17:24:46.221372,0.0,116.64,1.45,2.86,0,0,0.0,31.63,5.51,4.1,0,1,0.0,18.91,7.52,1.47,0,0,1.92,70.98,2.84,4.79,0,0,2.64,36.9,3.36,2.61,0,0,0
2026-06-02 17:29:46.221372,2.28,65.18,3.62,7.01,0,1,5.89,70.54,1.83,1.35,0,0,7.04,82.58,4.85,4.26,0,0,0.0,95.4,3.2,1.89,0,0,2.96,85.09,3.28,4.28,0,1,0
2026-06-02 17:34:46.221372,1.82,87.69,3.67,0.68,0,0,2.81,71.41,6.68,1.1,0,0,2.41,120.0,5.55,0.0,0,0,2.68,26.02,4.24,9.2,0,0,3.51,72.0,3.51,4.96,0,0,0
2026-06-02 17:39:46.221372,1.3,86.72,4.8,2.64,0,0,0.0,63.3,3.81,4.14,0,0,0.07,52.33,3.26,6.11,0,0,1.65,47.09,4.82,2.85,0,1,5.18,82.77,6.54,1.1,1,0,0
2026-06-02 17:44:46.221372,3.39,119.9,2.12,0.76,1,0,5.81,115.41,3.09,2.07,0,0,2.2,108.9,5.57,3.82,0,0,5.46,94.16,4.17,0.62,0,1,4.01,120.0,6.38,0.14,0,0,0
2026-06-02 17:49:46.221372,4.23,37.4,4.28,5.15,0,0,5.67,69.75,3.31,4.35,0,0,3.92,73.25,6.32,3.29,0,0,6.44,109.32,6.38,2.65,0,0,0.0,65.52,6.02,5.38,0,0,0
2026-06-02 17:54:46.221372,1.86,42.63,6.62,4.11,0,0,6.18,53.75,3.13,3.96,0,1,0.79,33.48,5.28,4.43,0,0,0.0,87.98,7.17,4.05,0,0,2.35,104.92,7.38,3.47,0,0,0
2026-06-02 17:59:46.221372,0.0,75.09,3.12,2.8,0,0,0.0,69.53,2.88,6.07,1,0,0.0,48.85,5.44,1.72,0,0,0.0,81.53,7.69,4.89,0,0,0.54,108.08,3.22,2.37,0,0,0
2026-06-02 18:04:46.221372,2.01,103.01,2.64,5.02,0,0,4.8,120.0,2.08,3.97,0,0,2.91,120.0,6.95,2.63,0,1,3.7,61.96,3.39,2.24,0,0,0.0,11.62,5.56,2.15,0,1,0
2026-06-02 18:09:46.221372,0.0,80.35,2.31,2.81,0,0,1.68,49.04,5.4,0.0,0,0,0.29,87.63,7.39,1.61,1,0,0.0,89.97,3.26,2.31,0,0,1.7,61.32,6.8,2.98,0,0,0
2026-06-02 18:14:46.221372,0.0,88.81,3.49,4.07,0,1,3.34,96.87,3.51,1.54,0,0,5.84,84.57,2.82,2.81,0,0,0.0,89.67,4.36,3.91,0,0,2.51,120.0,4.49,2.0,0,0,0
2026-06-02 18:19:46.221372,2.55,94.77,4.92,4.69,0,0,3.47,62.02,1.2,3.57,0,0,3.17,120.0,4.41,1.65,1,0,5.13,47.42,5.75,0.8,0,0,4.03,92.03,4.63,2.37,0,1,0
2026-06-02 18:24:46.221372,6.03,107.05,2.36,2.14,1,0,3.76,80.66,5.33,4.21,0,0,5.99,62.36,3.17,4.64,1,1,4.24,112.96,3.88,4.28,0,0,2.33,120.0,4.82,3.69,0,1,0
2026-06-02 18:29:46.221372,0.0,71.57,3.34,7.49,0,0,5.95,86.31,4.7,0.23,0,0,1.78,37.51,5.5,3.06,1,0,2.3,85.95,5.21,1.49,0,0,2.39,109.08,3.58,3.28,1,0,0
2026-06-02 18:34:46.221372,0.72,57.69,4.09,1.97,0,0,0.0,81.05,2.69,4.7,0,0,4.25,89.86,1.0,3.75,0,0,0.19,81.3,4.84,2.2,0,0,3.78,84.95,2.06,2.1,0,0,0
2026-06-02 18:39:46.221372,2.56,120.0,3.58,1.83,0,0,2.49,93.92,1.7,2.86,0,1,2.94,39.85,4.99,1.1,0,0,0.59,92.47,5.25,2.15,0,0,2.3,113.83,4.3,2.8,0,0,0
2026-06-02 18:44:46.221372,4.13,120.0,3.03,1.63,0,0,2.61,86.48,6.42,1.71,0,0,4.14,93.02,6.97,3.93,0,0,1.36,87.25,3.88,1.43,0,0,0.3,95.84,5.09,3.71,1,0,0
2026-06-02 18:49:46.221372,4.77,64.54,5.18,4.89,0,0,4.12,64.47,3.82,1.54,1,0,7.38,96.29,8.0,3.22,0,0,0.0,41.11,1.93,6.03,0,0,1.69,63.6,6.43,5.68,0,1,0
2026-06-02 18:54:46.221372,2.04,95.27,3.96,4.6,0,0,1.74,59.55,4.7,4.51,0,0,0.0,120.0,5.7,4.02,0,0,5.88,120.0,3.56,1.78,1,0,3.07,75.61,6.78,6.92,0,0,0
2026-06-02 18:59:46.221372,2.12,82.52,5.11,1.68,0,0,2.46,120.0,3.04,2.27,0,0,3.21,90.13,3.45,3.43,0,0,2.36,94.34,1.72,2.13,0,1,6.79,59.96,6.27,3.77,0,1,0
2026-06-02 19:04:46.221372,0.38,108.45,4.17,4.18,0,0,0.0,72.27,5.55,0.85,0,0,1.29,69.12,4.94,2.61,0,1,2.47,42.94,2.79,5.34,0,0,4.17,90.33,2.54,2.4,0,0,0
2026-06-02 19:09:46.221372,0.0,77.6,8.0,3.63,0,0,1.11,81.95,2.51,4.66,1,0,2.84,25.38,4.69,6.01,0,0,4.5,104.26,3.36,2.98,0,0,3.06,27.11,3.79,5.6,0,0,0
2026-06-02 19:14:46.221372,1.03,67.49,2.79,4.27,0,0,0.0,94.3,1.0,1.94,0,0,3.25,86.26,5.66,3.22,1,0,2.49,98.52,5.02,5.84,0,1,0.0,107.4,5.21,2.73,1,0,0
2026-06-02 19:19:46.221372,1.39,67.14,4.55,3.63,0,0,2.74,73.91,5.56,1.44,0,0,5.67,96.35,8.0,2.84,0,0,3.71,53.65,3.83,2.32,0,0,0.0,99.05,4.43,2.62,0,0,0
2026-06-02 19:24:46.221372,3.93,90.95,5.97,1.73,0,1,1.52,65.92,3.6,0.92,0,0,2.99,110.0,7.51,4.08,0,0,4.68,69.26,5.55,3.78,0,0,0.57,32.23,4.86,0.14,0,1,0
2026-06-02 19:29:46.221372,1.23,89.21,7.26,1.74,0,0,3.87,82.14,2.98,2.42,0,1,2.93,80.01,3.91,3.0,0,0,3.27,61.82,8.0,4.14,0,0,1.12,95.74,2.54,2.63,0,0,0
2026-06-02 19:34:46.221372,0.28,49.97,8.0,2.81,0,0,0.0,47.49,5.31,2.44,0,0,0.0,96.75,5.78,1.43,0,0,4.33,84.09,4.53,0.0,0,0,1.95,37.93,3.58,3.13,1,0,0
2026-06-02 19:39:46.221372,3.0,63.67,6.37,3.84,0,0,0.0,82.86,1.36,2.6,0,0,0.38,19.61,3.73,5.25,0,1,0.0,86.61,3.84,5.16,0,0,0.86,64.96,5.05,1.28,0,0,0
2026-06-02 19:44:46.221372,0.58,103.0,8.0,3.22,0,0,2.99,77.97,2.13,0.62,0,0,2.78,96.12,2.64,2.46,0,1,3.13,89.2,4.38,0.11,0,0,1.69,79.38,7.72,5.58,0,0,0
2026-06-02 19:49:46.221372,1.92,60.14,2.09,4.76,1,0,0.36,10.0,6.47,0.0,0,0,4.39,41.84,5.44,0.63,0,0,2.9,76.03,2.57,4.47,1,0,0.0,91.92,3.8,1.34,0,0,0
2026-06-02 19:54:46.221372,2.19,47.43,3.82,3.97,0,0,0.0,92.83,4.33,2.21,0,0,1.89,116.24,4.45,0.78,0,0,0.55,68.93,7.37,5.94,1,0,1.55,81.85,5.3,5.22,0,0,0
2026-06-02 19:59:46.221372,0.69,99.06,7.44,2.12,0,0,0.48,107.27,2.61,2.65,0,0,2.33,65.97,3.43,0.78,0,0,2.62,65.3,2.8,0.38,0,1,0.62,61.59,4.01,1.03,0,1,0
2026-06-02 20:04:46.221372,1.31,108.89,8.0,3.72,0,0,0.0,104.21,5.85,3.57,0,0,1.44,20.31,4.61,0.85,0,0,1.98,88.76,3.9,3.32,0,0,2.07,80.98,5.46,6.27,0,0,0
2026-06-02 20:09:46.221372,1.09,98.51,3.61,1.49,0,0,1.53,97.03,1.0,1.69,0,0,4.11,102.49,3.25,4.86,0,0,0.44,48.51,2.97,4.12,0,0,2.29,108.59,3.26,4.19,0,0,0
2026-06-02 20:14:46.221372,0.0,97.44,5.22,4.65,0,0,2.5,120.0,1.92,1.98,0,0,4.16,16.79,6.21,4.09,0,0,4.52,71.94,5.35,3.44,1,0,3.69,111.79,1.44,0.0,0,0,0
2026-06-02 20:19:46.221372,4.09,65.09,3.59,1.86,0,0,4.47,69.09,4.93,3.88,0,0,2.11,47.53,2.77,6.17,1,0,4.07,82.54,4.43,1.59,0,0,5.31,96.4,6.0,2.05,0,0,0
2026-06-02 20:24:46.221372,3.25,67.69,4.14,1.86,0,0,1.52,77.25,6.59,3.19,0,1,3.99,70.13,3.72,3.86,0,1,1.3,78.91,3.42,5.55,0,0,0.0,70.69,3.55,2.1,0,0,0
2026-06-02 20:29:46.221372,3.48,93.83,2.91,3.2,0,1,3.32,82.34,1.48,0.92,0,0,0.0,65.84,1.89,2.82,1,0,3.69,56.99,6.47,1.44,0,1,1.64,70.96,2.72,2.63,0,0,0
2026-06-02 20:34:46.221372,1.72,20.37,4.48,2.26,0,0,2.0,58.89,5.46,0.7,0,0,2.91,79.53,3.4,2.08,0,0,3.5,82.39,6.65,2.98,0,1,5.67,58.36,3.42,0.18,0,0,0
2026-06-02 20:39:46.221372,3.26,68.01,5.0,1.34,0,0,1.27,62.66,7.28,4.33,0,0,0.0,58.88,3.6,6.05,0,0,0.35,73.56,5.53,6.42,0,0,0.0,70.18,3.71,4.83,0,0,0
2026-06-02 20:44:46.221372,1.49,82.51,2.71,0.66,0,0,0.48,27.68,1.0,0.92,0,0,5.72,56.1,4.95,4.26,1,0,4.51,68.26,2.3,7.35,0,0,1.03,84.9,6.12,1.64,0,0,0
2026-06-02 20:49:46.221372,0.42,39.87,6.39,4.25,0,0,3.14,70.11,6.28,4.25,0,1,3.81,56.15,5.88,4.42,0,1,1.94,73.42,7.77,4.29,0,0,2.16,33.05,5.03,1.02,0,0,0
2026-06-02 20:54:46.221372,0.0,73.14,1.37,3.46,0,0,1.38,10.0,7.29,5.68,0,1,5.68,66.71,1.81,5.17,0,0,2.99,71.65,8.0,2.45,0,0,0.56,54.42,4.84,4.73,0,0,0
2026-06-02 20:59:46.221372,3.64,87.76,6.58,2.12,1,0,0.15,68.8,4.58,3.77,0,0,2.26,22.38,3.19,1.27,0,1,0.0,54.99,5.93,1.52,0,0,0.0,97.29,5.94,2.18,1,0,0
2026-06-02 21:04:46.221372,1.87,67.65,3.52,2.16,0,0,4.99,97.59,4.73,2.19,0,0,0.0,59.53,3.58,4.15,0,0,0.0,54.68,7.78,0.86,0,0,1.0,104.3,7.51,1.76,0,0,0
2026-06-02 21:09:46.221372,3.88,67.85,4.77,5.53,0,0,1.9,107.52,5.42,4.85,0,0,0.38,10.0,4.99,1.23,0,0,2.32,57.25,3.41,4.82,0,0,3.67,59.49,6.53,3.81,0,0,0
2026-06-02 21:14:46.221372,3.88,79.71,6.53,8.11,0,0,4.01,96.82,4.87,4.27,0,0,0.42,118.75,3.75,3.96,0,0,4.33,77.26,3.18,6.18,0,0,4.66,75.37,6.03,1.89,0,0,0
2026-06-02 21:19:46.221372,0.11,111.91,6.13,1.92,0,0,1.95,79.43,7.04,5.24,0,0,0.0,33.74,5.93,3.43,0,0,3.19,104.18,6.34,1.69,0,0,3.14,30.43,4.71,0.88,0,0,0
2026-06-02 21:24:46.221372,3.71,63.34,3.39,2.92,0,1,8.75,39.67,5.24,1.7,0,0,4.11,120.0,2.93,0.0,0,0,0.0,49.27,3.59,0.82,0,0,0.0,107.27,3.08,4.23,0,1,0
2026-06-02 21:29:46.221372,4.69,35.17,6.87,4.38,0,0,4.9,97.71,5.11,3.85,0,0,7.58,63.12,2.68,3.65,1,0,0.0,120.0,3.73,3.89,0,0,0.0,104.6,3.18,0.0,0,0,0
2026-06-02 21:34:46.221372,0.0,37.86,3.55,5.36,0,0,3.17,20.38,2.7,3.46,0,0,2.14,65.5,4.33,0.25,0,0,4.0,68.2,4.96,3.02,0,0,0.14,42.07,4.46,3.58,0,0,0
2026-06-02 21:39:46.221372,3.88,61.14,5.53,0.68,1,0,1.99,52.86,4.1,3.23,0,0,3.68,83.93,5.66,0.0,0,1,1.96,60.0,3.73,6.0,0,0,5.93,73.8,7.84,0.72,0,0,0
2026-06-02 21:44:46.221372,0.0,99.66,8.0,3.07,0,0,0.0,39.75,6.55,3.78,0,0,2.16,54.63,5.85,4.01,0,0,0.0,98.85,4.56,5.99,0,0,1.71,65.55,5.06,1.14,0,0,0
2026-06-02 21:49:46.221372,0.0,92.32,5.15,0.0,0,1,2.61,103.95,8.0,4.92,0,0,3.85,71.48,3.0,2.92,0,0,1.47,64.61,5.1,4.59,0,0,2.92,111.58,7.91,1.96,1,0,0
2026-06-02 21:54:46.221372,1.39,94.2,5.22,5.31,0,0,1.12,69.1,4.32,4.68,0,0,1.76,104.19,3.8,1.64,0,0,3.17,79.38,4.59,0.65,0,0,0.78,42.75,8.0,3.85,0,0,0
2026-06-02 21:59:46.221372,1.34,102.14,2.94,2.96,0,0,2.57,84.32,5.09,6.55,0,0,0.0,115.41,3.49,2.8,0,0,1.76,113.07,5.33,0.0,1,0,4.03,67.92,5.27,4.66,0,0,0
2026-06-02 22:04:46.221372,0.0,72.15,6.49,0.0,0,0,4.89,104.49,5.3,3.64,0,0,2.79,100.96,5.87,2.4,0,0,3.01,83.42,5.29,4.11,0,0,2.03,84.15,2.77,2.26,0,0,0
2026-06-02 22:09:46.221372,0.49,70.31,5.9,4.18,0,0,0.0,92.49,3.5,1.79,0,0,0.0,28.42,2.06,0.0,0,0,0.0,120.0,4.65,2.27,1,1,5.23,84.91,5.22,1.99,0,0,0
2026-06-02 22:14:46.221372,2.07,120.0,5.86,0.98,0,1,3.8,97.27,5.24,1.37,0,0,0.0,54.69,3.68,4.41,0,0,6.81,82.23,6.27,3.59,0,0,0.0,92.91,3.19,0.56,0,1,0
2026-06-02 22:19:46.221372,3.57,58.21,7.37,4.09,0,0,4.55,82.34,3.04,1.07,0,0,3.66,50.46,2.67,2.84,0,0,0.47,53.46,3.52,4.67,0,0,3.59,118.17,8.0,2.5,1,0,0
2026-06-02 22:24:46.221372,0.59,37.09,5.34,3.34,0,1,3.78,120.0,5.11,5.24,0,1,5.65,63.63,1.53,4.25,0,0,4.94,41.95,5.03,5.06,0,0,1.07,114.71,2.86,4.18,1,0,0
2026-06-02 22:29:46.221372,0.56,54.22,2.98,2.62,0,0,0.0,120.0,1.59,7.29,0,0,0.0,105.62,3.94,1.57,0,0,0.21,82.07,2.56,1.27,1,0,4.12,80.58,3.3,2.25,0,0,0
2026-06-02 22:34:46.221372,0.0,92.27,5.26,4.74,0,0,3.08,101.4,2.9,1.32,0,0,0.25,120.0,5.1,1.58,0,0,1.78,100.69,3.35,2.42,0,0,4.05,106.15,2.83,0.0,0,0,0
2026-06-02 22:39:46.221372,2.16,72.79,4.33,5.17,0,0,1.82,64.15,3.83,4.02,0,0,0.0,50.29,4.35,1.7,0,0,3.04,120.0,1.75,3.86,0,0,0.82,73.06,5.67,2.32,0,0,0
2026-06-02 22:44:46.221372,0.83,109.42,6.45,2.31,0,0,0.0,100.12,4.3,3.01,0,0,0.0,66.51,3.35,1.48,0,0,0.0,94.1,3.26,0.34,1,0,4.04,96.51,1.96,0.3,0,1,0
2026-06-02 22:49:46.221372,2.21,108.34,3.22,3.05,0,0,1.63,53.42,7.34,5.21,0,0,1.53,80.38,1.93,3.85,0,0,5.62,108.99,4.15,4.2,0,0,1.84,61.57,4.49,3.67,0,0,0
2026-06-02 22:54:46.221372,6.91,79.52,2.97,2.01,0,0,2.28,46.57,7.69,2.32,0,1,5.19,46.22,6.05,2.27,0,0,3.45,87.06,4.72,3.39,0,0,0.0,76.91,2.98,3.57,0,0,0
2026-06-02 22:59:46.221372,0.87,86.27,7.45,1.09,0,1,5.7,120.0,5.92,1.68,0,0,0.0,88.28,3.71,4.23,0,1,2.22,49.32,8.0,4.16,0,0,1.83,41.78,3.56,5.47,0,0,0
2026-06-02 23:04:46.221372,3.45,96.28,2.24,1.66,0,0,0.25,67.69,3.29,2.93,1,1,4.31,97.46,2.95,4.59,0,0,4.27,63.04,3.69,4.37,0,0,1.21,69.07,8.0,4.66,0,0,0
2026-06-02 23:09:46.221372,2.7,120.0,5.82,3.97,0,0,1.04,53.19,5.31,1.32,0,0,0.0,26.54,3.08,1.2,0,0,2.2,103.2,7.2,3.63,0,0,2.98,95.99,4.81,3.17,0,0,0
2026-06-02 23:14:46.221372,3.54,71.35,3.66,3.45,0,1,1.55,81.95,5.53,3.33,0,0,3.83,76.85,5.33,2.68,0,1,6.58,55.33,6.92,6.92,0,0,5.1,94.34,5.15,0.0,0,0,0
2026-06-02 23:19:46.221372,1.08,30.45,5.72,4.17,0,0,1.37,120.0,5.76,1.96,0,0,3.65,120.0,4.86,4.78,0,0,0.0,87.14,1.51,1.35,0,1,0.94,41.19,4.39,2.85,0,0,0
2026-06-02 23:24:46.221372,6.42,60.58,2.41,4.56,0,1,1.51,42.6,5.55,4.27,0,0,1.97,63.85,5.28,1.78,0,0,4.29,76.76,1.81,2.93,0,1,0.51,63.01,1.96,4.58,0,0,0
2026-06-02 23:29:46.221372,0.91,78.88,2.09,0.0,0,0,0.0,120.0,4.95,1.99,0,0,4.87,84.59,3.34,5.18,0,0,0.49,64.6,4.82,2.43,0,1,0.51,54.61,3.71,5.0,0,0,0
2026-06-02 23:34:46.221372,0.0,90.29,1.0,8.04,0,0,2.21,120.0,2.26,5.87,0,0,3.14,120.0,1.95,2.53,0,0,4.63,97.77,6.56,0.37,0,1,0.0,92.45,3.73,3.15,0,0,0
2026-06-02 23:39:46.221372,1.73,70.18,5.24,3.75,0,0,2.91,113.54,1.0,3.25,1,0,4.69,57.7,3.9,5.85,0,0,0.49,88.01,5.01,3.25,0,0,0.05,34.51,7.29,0.2,0,0,0
2026-06-02 23:44:46.221372,0.0,85.9,3.73,4.12,0,0,0.0,80.26,3.49,2.69,0,0,0.0,57.32,3.26,3.63,0,0,2.7,92.99,6.74,4.4,0,0,1.33,68.29,5.23,4.6,0,0,0
2026-06-02 23:49:46.221372,0.28,99.54,2.71,1.7,0,0,2.76,109.19,2.38,1.37,0,0,2.52,58.92,1.54,1.99,0,0,0.0,93.81,6.64,2.89,0,0,0.0,46.38,2.0,3.32,0,0,0
2026-06-02 23:54:46.221372,0.0,73.74,2.34,5.5,1,1,3.83,117.45,4.16,3.62,0,0,4.69,76.67,2.99,0.75,0,0,3.52,10.0,3.53,1.33,1,0,2.18,94.49,2.75,2.37,0,0,0
2026-06-02 23:59:46.221372,0.0,59.45,2.2,1.09,0,0,2.73,49.16,6.13,2.09,0,0,0.0,47.24,1.75,4.41,1,0,1.4,82.94,5.3,4.5,0,0,6.29,61.75,6.75,0.0,0,0,0
2026-06-03 00:04:46.221372,1.0,109.03,4.8,3.19,0,0,3.52,75.26,5.87,3.42,0,0,2.03,112.93,3.55,3.48,0,0,0.41,117.7,4.1,5.65,0,1,3.46,86.23,3.89,2.62,0,0,1
2026-06-03 00:09:46.221372,0.0,95.49,1.45,0.0,0,0,0.0,120.0,5.09,0.0,0,0,0.0,120.0,4.33,1.71,0,1,1.27,65.36,4.21,0.99,0,0,0.0,94.38,1.92,6.75,0,0,1
2026-06-03 00:14:46.221372,0.0,91.5,2.39,6.79,0,0,0.0,86.69,6.36,1.4,0,0,3.06,116.12,8.0,2.24,0,0,0.0,98.71,4.42,2.47,0,0,0.0,67.45,5.81,5.36,0,1,1
2026-06-03 00:19:46.221372,1.13,103.4,5.5,1.99,0,0,0.92,77.1,6.13,3.46,1,0,2.96,55.53,6.38,1.39,0,0,1.01,63.71,3.97,2.82,0,0,4.93,111.46,2.16,1.45,1,0,1
2026-06-03 00:24:46.221372,2.53,120.0,5.05,2.09,0,0,1.14,117.03,3.58,4.6,0,1,1.48,45.89,5.37,6.77,0,0,1.06,95.51,6.84,3.44,0,1,1.02,92.97,6.23,0.0,0,0,1
2026-06-03 00:29:46.221372,2.03,107.49,5.98,8.45,0,0,2.6,50.45,3.49,5.73,0,0,1.92,105.85,4.44,4.12,0,0,0.89,69.36,4.11,3.54,0,0,0.0,101.18,6.55,0.0,0,0,1
